상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,판매수량,카테고리
나인엣지 스퀘어쪼리힐,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=507311&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=Zm13VVw%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010020642.gif?1683533798,,50800,,0,"화이트, 브라운, 블랙",0,SHOES/BAG > SHOES
폴딩블로퍼 투웨이스니커즈,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=507169&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=bmV5UA%3D%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010020592.gif?1681867760,,19800,,4,"화이트, 블랙",0,SHOES/BAG > SHOES
토브헤 쪼리스트랩샌들,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=507154&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=aGl3VV4%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010020582.gif?1681716550,,46000,,1,"진한크림, 연카키, 블랙",0,SHOES/BAG > SHOES
우버샹달 쪼리슬리퍼,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=507112&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=bm1%2BW1hH,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010020572.gif?1681111893,21000,14700,30,3,"아이보리,크림, 블랙",0,SHOES/BAG > SHOES
투투라인 쿠션속굽스니커즈,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=506893&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=bWZ3VVg%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010020542.gif?1678781600,,46000,,3,"화이트, 블랙",0,SHOES/BAG > SHOES
메종타비 플랫,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=506787&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=Z2x3VVk%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010020512.gif?1677576374,,36000,,3,"아이보리,크림, 베이지, 그린, 코코아, 블랙",0,SHOES/BAG > SHOES
토브너 스니커즈,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=505870&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=bm13VVo%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010020422.gif?1668965596,41800,29300,30,3,"아이보리,크림, 레드, 네이비, 베이지, 블랙",0,SHOES/BAG > SHOES
코오스 양가죽스니커즈,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=505597&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=Z2h3VVs%3D,천연가죽100%,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010020392.gif?1666330963,,72800,,1,"베이지, 그레이",0,SHOES/BAG > SHOES
웨이브온 통굽스니커즈,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=505436&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=aWp3VVQ%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010020322.jpg?1664873853,,52800,,7,"아이보리,크림, 베이지, 블랙",0,SHOES/BAG > SHOES
티디 스퀘어로퍼,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=505159&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=bGp3VVU%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010020292.gif?1661771281,44800,31400,30,0,"아이보리,크림, 로즈골드, 카멜, 블랙",0,SHOES/BAG > SHOES
