상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,판매수량,카테고리
샨트 비스코스 하프넥 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=509821&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=bm50W15E,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010060602.gif?1707875345,,39000,,1,"아이보리,크림, 카키, 블랙",0,KNIT/CARDIGAN > 니트
로멘 볼륨 슬리브 브이넥 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=509388&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=bmp9W15F,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010056832.gif?1702369566,36000,32400,10,4,"아이보리,크림, 카키, 그레이, 블랙",0,KNIT/CARDIGAN > 니트
크로유 오픈카라 포켓 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=509356&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=bm58W15G,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010065302.gif?1701418914,,39800,,3,"그린, 그레이, 네이비",0,KNIT/CARDIGAN > 니트
헤일로 램스울 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=509354&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=ZmV%2FUg%3D%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010067302.gif?1701419488,,54000,,1,"그레이, 핑크, 데님연청, 브라운",0,KNIT/CARDIGAN > 니트
트램 울 플라워 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=509235&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=Zm13U1g%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010065742.gif?1700647031,68000,47600,30,1,"베이지, 인디핑크, 블랙",0,KNIT/CARDIGAN > 니트
[made]뉴에트 오버핏 브이넥 단가라니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508808&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=bG93U1k%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010054072.gif?1703838799,38000,24800,35,12,"아이보리,크림, 그레이",0,KNIT/CARDIGAN > 니트
키치트윈 브이넥니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508804&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=aGl3U1o%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010065432.gif?1699518357,35000,21000,40,2,"아이보리,크림, 옐로우, 브라운, 그레이, 블랙",0,KNIT/CARDIGAN > 니트
보송보송 모헤어 라운드 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508732&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=bWV%2FVg%3D%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010059912.gif?1699266582,,35800,,2,"아이보리,크림, 그레이",0,KNIT/CARDIGAN > 니트
유앤미 배색반팔울니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508488&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=bWt3U1Q%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010063752.gif?1697586664,29800,19800,34,2,"아이보리,크림, 그레이",0,KNIT/CARDIGAN > 니트
[1+1]샤롯 나시레이어드니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508444&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=bm15W15N,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010060542.gif?1697103340,59600,29800,50,1,"아이보리,크림, 브라운, 블랙",0,KNIT/CARDIGAN > 니트
아리니 단가라브이넥니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508432&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=bmx4W19E,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010062232.gif?1697072043,29000,14500,50,12,"연베이지, 블랙",0,KNIT/CARDIGAN > 니트
트임카라 퍼프니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508420&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=aGx3Ul0%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010065832.gif?1697017153,,38000,,1,"아이보리,크림, 오렌지, 블랙",0,KNIT/CARDIGAN > 니트
플레이트 골지언발오버핏니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508391&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=bm15W19G,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010066832.gif?1696926665,34800,24400,30,6,"화이트, 블랙",0,KNIT/CARDIGAN > 니트
[1+1][made]슈인 와이드소매니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508323&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=bmt6W19H,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010054312.gif?1703063960,,14900,50,14,"아이보리,크림, 진베이지, 카키",0,KNIT/CARDIGAN > 니트
[made]딜리소프트 베이직꽈배기니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508274&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=bWt3Ulk%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010054102.gif?1696926993,39600,19800,50,4,"아이보리,크림, 베이지, 핑크, 그레이, 블랙",0,KNIT/CARDIGAN > 니트
피그온 골지브이넥오버핏니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508243&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=bWd3Ulo%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010066892.gif?1694763603,32800,23000,30,3,"핑크, 블랙",0,KNIT/CARDIGAN > 니트
슬리미절개 단추골지니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508207&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=aGV%2BVg%3D%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010061912.gif?1694597576,29800,19800,34,9,"그레이, 블랙",0,KNIT/CARDIGAN > 니트
데일리모어 단추카라모달니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508195&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=a253UlQ%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010055662.gif?1694507291,21800,19800,9,20,"화이트, 머스타드,골드, 소라, 그레이, 블랙",0,KNIT/CARDIGAN > 니트
