상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,카테고리_대분류,카테고리_소분류,카테고리_전체
,https://baddiary.com/product/%EB%85%B8%EC%9D%B4%EC%8A%A4-%EC%8B%B1%EA%B8%80-%EC%88%8F-%EC%9E%90%EC%BC%93%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8-%EC%84%B8%ED%8A%B8%EB%B2%A8%ED%8A%B8set/27319/category/320/display/1/,,https://baddiary.com/web/product/tiny/202410/79e8d323086f9b6871a4bd305c5f964a.webp,,,,0,"rgb(0, 0, 0);, rgb(215, 177, 112);",셋업,,셋업
,https://baddiary.com/product/%EC%84%B8%ED%8A%B8%ED%95%A0%EC%9D%B8%F0%9F%A4%8D-%EC%BB%B4%ED%8F%AC%ED%8A%B8-%EC%88%8F-%EC%9E%90%EC%BC%93%EC%BB%B4%ED%8F%AC%ED%8A%B8-%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8sl/27119/category/320/display/1/,,https://baddiary.com/web/product/tiny/202408/3c1448e669ba56f28dee755a798eadea.webp,,,,0,,셋업,,셋업
,https://baddiary.com/product/%EC%84%B8%ED%8A%B8%ED%95%A0%EC%9D%B8%F0%9F%A4%8D-%EC%85%80%EB%B2%84%ED%8A%BC-%EB%9D%BC%EC%9A%B4%EB%93%9C-%EC%9E%90%EC%BC%93%EC%85%80%EB%B2%84%ED%8A%BC-%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8sl/27086/category/320/display/1/,,https://baddiary.com/web/product/tiny/202408/a05b155d3ace4c5e41aadaa488d1bee4.webp,,,,0,,셋업,,셋업
,https://baddiary.com/product/%EC%84%B8%ED%8A%B8%ED%95%A0%EC%9D%B8%F0%9F%A4%8D-%EB%85%B8%EC%9D%B4%EB%B8%94-%EB%B0%B0%EC%83%89-%ED%8A%B8%EC%9C%84%EB%93%9C-%EC%88%8F-%EC%9E%90%EC%BC%93%EB%85%B8%EC%9D%B4%EB%B8%94-%EB%A7%9E%EC%A3%BC%EB%A6%84-%ED%8A%B8%EC%9C%84%EB%93%9C-%EC%8A%A4%EC%BB%A4%ED%8A%B8/26446/category/320/display/1/,,https://baddiary.com/web/product/tiny/202405/5e2f5db518374f2003ee8a99781d1020.gif,,,,0,,셋업,,셋업
,https://baddiary.com/product/%EC%84%B8%ED%8A%B8%ED%95%A0%EC%9D%B8%F0%9F%A4%8D-%EC%97%90%ED%94%84%ED%84%B0-%ED%8A%B8%EC%9C%84%EB%93%9C-%EC%88%8F-%EC%9E%90%EC%BC%93%EC%97%90%ED%94%84%ED%84%B0-%ED%8A%B8%EC%9C%84%EB%93%9C-%EB%82%98%EC%8B%9C-%EC%9B%90%ED%94%BC%EC%8A%A4/25926/category/320/display/1/,,https://baddiary.com/web/product/tiny/202403/230e73fff01d407e96335c364a4c9203.webp,,,,0,,셋업,,셋업
,https://baddiary.com/product/%EB%A0%88%ED%84%B0%EB%A7%81-%ED%8B%B0%EC%8A%A4%ED%8A%B8%EB%9D%BC%EC%9D%B4%ED%94%84-%EC%8A%A4%EC%BB%A4%ED%8A%B8%EC%97%90%EC%BD%94%EB%B0%B1-%EC%84%B8%ED%8A%B8/26771/category/320/display/1/,,https://baddiary.com/web/product/tiny/202407/44d51e5006c3df6014195495f0064065.webp,,,,0,"rgb(194, 15, 10);, rgb(0, 0, 0);",셋업,,셋업
,https://baddiary.com/product/%ED%8A%B8%EC%9C%84%EB%93%9C-%EB%8D%94%EB%B8%94-%EB%B2%84%ED%8A%BC-%EC%9E%90%EC%BC%93%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8-%ED%88%AC%ED%94%BC%EC%8A%A4-%EC%84%B8%ED%8A%B8sl/27896/category/320/display/1/,,https://baddiary.com/web/product/tiny/202501/1b5a8b18e99c5555e9391a6fccf00dc9.webp,,,,0,"rgb(0, 0, 130);, rgb(0, 0, 0);",셋업,,셋업
,https://baddiary.com/product/%EC%97%94%ED%95%98%EC%8A%A4-%ED%8A%B8%EC%9C%84%EB%93%9C-%EC%88%8F-%EC%9E%90%EC%BC%93%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8-%ED%88%AC%ED%94%BC%EC%8A%A4-%EC%84%B8%ED%8A%B8/27910/category/320/display/1/,,https://baddiary.com/web/product/tiny/202501/ee3540b89f5cdf154dea95272b6eb117.webp,,,,0,"rgb(254, 255, 239);, rgb(254, 192, 203);",셋업,,셋업
,https://baddiary.com/product/%EC%8A%A4%ED%80%98%EC%96%B4-%EB%9D%BC%EC%9D%B8-%EB%B0%B0%EC%83%89-%ED%8A%B8%EC%9C%84%EB%93%9C-%EC%9E%90%EC%BC%93%EC%8A%A4%EC%BB%A4%ED%8A%B8-%ED%88%AC%ED%94%BC%EC%8A%A4-%EC%84%B8%ED%8A%B8%EB%AF%B8%EB%8B%88%EB%A1%B1/27923/category/320/display/1/,,https://baddiary.com/web/product/tiny/202502/dfb8e409c62050dc749c6ab06880e12e.webp,,,,0,"rgb(254, 255, 239);, rgb(254, 192, 203);, rgb(0, 0, 130);",셋업,,셋업
,https://baddiary.com/product/%EB%B9%84%EB%B0%94-%EB%9D%BC%EC%9A%B4%EB%93%9C-%EC%9E%90%EC%BC%93%EC%8A%A4%EC%BB%A4%ED%8A%B8-%ED%88%AC%ED%94%BC%EC%8A%A4-%EC%84%B8%ED%8A%B8sl/27859/category/320/display/1/,,https://baddiary.com/web/product/tiny/202501/530cadb57be74f7afff880dab8319bc6.webp,,,,0,"rgb(0, 0, 0);, rgb(161, 146, 121);",셋업,,셋업
,https://baddiary.com/product/%EB%B0%A4%EB%AA%A8-%EC%9A%B8-%EB%9D%BC%EC%9A%B4%EB%93%9C-%EC%9E%90%EC%BC%93%EC%8A%A4%EC%BB%A4%ED%8A%B8-%ED%88%AC%ED%94%BC%EC%8A%A4-%EC%84%B8%ED%8A%B8/27821/category/320/display/1/,,https://baddiary.com/web/product/tiny/202412/0bab48197b1f88f2996c36654c082977.webp,,,,0,"rgb(0, 0, 130);, rgb(169, 169, 169);",셋업,,셋업
,https://baddiary.com/product/%EC%84%B8%EB%9D%BC-%EA%BD%88%EB%B0%B0%EA%B8%B0-%EB%8B%88%ED%8A%B8%EC%83%A4-%EC%9B%90%ED%94%BC%EC%8A%A4-%EC%84%B8%ED%8A%B8/24906/category/320/display/1/,,https://baddiary.com/web/product/tiny/202310/70f983de78ac2104e51c19ac997061bc.webp,,,,0,"rgb(169, 169, 169);, rgb(215, 177, 112);, rgb(0, 0, 0);",셋업,,셋업
,https://baddiary.com/product/%EC%97%AC%ED%96%89%EB%A3%A9%ED%9C%B4%EC%96%91%EC%A7%80%EB%A3%A9-%ED%95%80%ED%84%B1-%EC%A7%80%EC%A7%80%EB%AF%B8-%EC%B2%B4%ED%81%AC-%EC%9B%90%ED%94%BC%EC%8A%A4/26112/category/445/display/1/,,https://baddiary.com/web/product/tiny/202404/861b9bc021e878b01cdd2e6e42c694f1.webp,,,,0,"rgb(0, 0, 0);, rgb(194, 15, 10);",여행룩✈️,,여행룩✈️
,https://baddiary.com/product/%ED%97%AC%EB%A1%9C-%EB%A0%88%ED%84%B0%EB%A7%81-%ED%8B%B0%ED%8C%AC%EC%B8%A0-%EC%84%B8%ED%8A%B8%EB%AC%B4%EC%A7%80%EC%8A%A4%ED%8A%B8%EB%9D%BC%EC%9D%B4%ED%94%84/26658/category/445/display/1/,,https://baddiary.com/web/product/tiny/202407/a8522ec53178c8110b7925e7765f01bf.webp,,,,0,"rgb(235, 220, 197);, rgb(0, 0, 130);, rgb(0, 117, 67);, rgb(10, 6, 6);, rgb(4, 6, 46);, rgb(252, 128, 128);",여행룩✈️,,여행룩✈️
,https://baddiary.com/product/%ED%94%8C%EB%9D%BC%EC%9B%8C-%EC%89%AC%ED%8F%B0-%EC%85%94%EB%A7%81-%EC%9B%90%ED%94%BC%EC%8A%A4/26149/category/445/display/1/,,https://baddiary.com/web/product/tiny/202404/0d5c26dc4f8b3d62b5db834329a2368b.webp,,,,0,"rgb(0, 0, 0);, rgb(254, 255, 239);",여행룩✈️,,여행룩✈️
,https://baddiary.com/product/%ED%94%BC%ED%81%AC%EB%8B%89-%EC%B2%B4%ED%81%AC-%EC%85%94%EC%B8%A0-%EB%82%A8%EB%B0%A9/28199/category/445/display/1/,,https://baddiary.com/web/product/tiny/202504/c3c67294ecfadf18a2231dcde3092cbd.webp,,,,0,"rgb(194, 15, 10);, rgb(145, 117, 85);, rgb(0, 0, 0);",여행룩✈️,,여행룩✈️
,https://baddiary.com/product/%EC%84%B8%ED%8A%B8%ED%95%A0%EC%9D%B8%F0%9F%A4%8D-%EB%A7%A4%EC%9D%BC%EB%A7%A4%EC%9D%BC-%EC%8A%A4%ED%8A%B8%EB%9D%BC%EC%9D%B4%ED%94%84-%ED%8B%B0%EB%84%98%ED%8E%B8%ED%95%B4-%EC%99%80%EC%9D%B4%EB%93%9C-%EC%A0%90%ED%94%84%EC%88%98%ED%8A%B8/23883/category/445/display/1/,,https://baddiary.com/web/product/tiny/202504/374a0d9eebe59abbcad7e6587186f908.jpg,,,,0,,여행룩✈️,,여행룩✈️
,https://baddiary.com/product/%EC%8A%88%EA%B0%80-%EC%8A%A4%EC%B9%B4%EC%8B%9C-%EA%B0%80%EB%94%94%EA%B1%B4/28205/category/445/display/1/,,https://baddiary.com/web/product/tiny/202504/26de91f2f4c59bb44b73b5cc57d29374.webp,,,,0,"rgb(0, 0, 130);, rgb(227, 217, 186);, rgb(194, 15, 10);, rgb(156, 207, 230);, rgb(254, 255, 239);, rgb(148, 100, 28);, rgb(245, 171, 213);",여행룩✈️,,여행룩✈️
,https://baddiary.com/product/%EC%8A%A4%ED%80%98%EC%96%B4-%EC%97%A0%EB%B3%B4-%EB%A1%B1-%EC%9B%90%ED%94%BC%EC%8A%A4/26119/category/445/display/1/,,https://baddiary.com/web/product/tiny/202404/abeacb1721b5cff27d2c7bfa8aa14295.webp,,,,0,"rgb(0, 0, 0);, rgb(189, 214, 255);, rgb(255, 255, 255);",여행룩✈️,,여행룩✈️
,https://baddiary.com/product/made-5%EC%BF%A8%EC%83%B7-%EB%A0%88%EA%B9%85-%EB%A7%A4%EC%A7%81%ED%8C%AC%EC%B8%A0%EA%B8%B0%EB%B3%B8%EB%A1%B1-sl/20046/category/445/display/1/,,https://baddiary.com/web/product/tiny/202308/dee6b763f90a73680885e83fa0eeedf3.webp,,,,0,"rgb(0, 0, 0);",여행룩✈️,,여행룩✈️
,https://baddiary.com/product/%ED%8C%85%EC%BB%A4-%EB%B6%80%ED%81%B4-%EB%8B%88%ED%8A%B8-%EA%B0%80%EB%94%94%EA%B1%B4/26084/category/445/display/1/,,https://baddiary.com/web/product/tiny/202404/c5f1da800db20ee2cff944b150fd7d9b.webp,,,,0,"rgb(0, 0, 0);, rgb(253, 235, 0);, rgb(144, 232, 201);, rgb(242, 206, 164);, rgb(137, 190, 250);, rgb(254, 255, 239);, rgb(254, 192, 203);",여행룩✈️,,여행룩✈️
,https://baddiary.com/product/%EB%B0%9C%EB%A6%AC%EC%8A%A4-%EC%8A%A4%ED%8A%B8%EB%A7%81-%ED%8C%A8%ED%84%B4-%EC%9B%90%ED%94%BC%EC%8A%A4/28206/category/445/display/1/,,https://baddiary.com/web/product/tiny/202504/f4ebfbb67d7920ce309c91244226d5ae.webp,,,,0,"rgb(99, 156, 20);, rgb(0, 0, 253);",여행룩✈️,,여행룩✈️
,https://baddiary.com/product/%EC%9E%90%EC%88%98-%EB%A0%88%EC%9D%B4%EC%8A%A4-%EB%82%98%EC%8B%9C-%EC%9B%90%ED%94%BC%EC%8A%A4%EB%81%88%EC%A1%B0%EC%A0%88%EA%B0%80%EB%8A%A5/28204/category/445/display/1/,,https://baddiary.com/web/product/tiny/202504/2da82a27c6e789ab9186002f616d3f8e.webp,,,,0,"rgb(254, 255, 239);",여행룩✈️,,여행룩✈️
,https://baddiary.com/product/%EB%AA%A8%EB%8B%9D-%EC%A7%84%EC%A3%BC-%EC%8B%9C%EC%8A%A4%EB%A3%A8-%EA%B0%80%EB%94%94%EA%B1%B4/28158/category/445/display/1/,,https://baddiary.com/web/product/tiny/202504/370a7f85a82046e1999f24baf915ce27.webp,,,,0,"rgb(0, 0, 0);, rgb(250, 250, 108);, rgb(155, 224, 165);, rgb(255, 255, 255);",여행룩✈️,,여행룩✈️
,https://baddiary.com/product/%EB%AF%B8%ED%98%B8-%EC%89%AC%ED%8F%B0-%EC%85%94%EB%A7%81-%EC%9B%90%ED%94%BC%EC%8A%A4/21657/category/445/display/1/,,https://baddiary.com/web/product/tiny/202308/df262b9a46530a0501b1cb9f59138c0b.webp,,,,0,"rgb(98, 113, 156);, rgb(0, 0, 0);",여행룩✈️,,여행룩✈️
,https://baddiary.com/product/%EB%84%A5%EC%8A%A4%ED%8A%B8-%ED%95%80%ED%84%B1-%EB%8D%B0%EB%8B%98-%EC%9B%90%ED%94%BC%EC%8A%A4/28170/category/445/display/1/,,https://baddiary.com/web/product/tiny/202504/6b69cb9cad34d89f179d3e1fc0e6e954.webp,,,,0,"rgb(132, 164, 189);",여행룩✈️,,여행룩✈️
,https://baddiary.com/product/made-5-%EC%99%80%EC%9D%B4%EB%93%9C-%EC%BF%A8%EC%83%B7-%EB%A0%88%EA%B9%85-%EB%A7%A4%EC%A7%81%ED%8C%AC%EC%B8%A0%EA%B8%B0%EB%B3%B8%EB%A1%B1-sl/21867/category/445/display/1/,,https://baddiary.com/web/product/tiny/202308/a291990dabc39a05c07e4f58f9f74da8.webp,,,,0,"rgb(0, 0, 0);",여행룩✈️,,여행룩✈️
,https://baddiary.com/product/%EB%A6%AC%ED%8B%80-%EB%A0%88%ED%84%B0%EB%A7%81-%EB%B0%98%ED%8C%94-%ED%8B%B0/25960/category/445/display/1/,,https://baddiary.com/web/product/tiny/202403/85428a018b93d51313275561601f8456.webp,,,,0,"rgb(215, 177, 112);, rgb(254, 255, 239);, rgb(254, 192, 203);",여행룩✈️,,여행룩✈️
,https://baddiary.com/product/%EC%B2%B4%ED%81%AC-%EB%81%88%EB%82%98%EC%8B%9C-%EB%A1%B1-%EC%9B%90%ED%94%BC%EC%8A%A4/26052/category/445/display/1/,,https://baddiary.com/web/product/tiny/202404/0f6331b23d6e34f59ccd179ee08b5956.gif,,,,0,"rgb(0, 0, 0);, rgb(217, 43, 43);, rgb(49, 93, 224);",여행룩✈️,,여행룩✈️
,https://baddiary.com/product/%EC%97%AC%EB%A6%AC-%EC%8D%B8%EB%A8%B8-%EC%8B%9C%EC%8A%A4%EB%A3%A8-%EA%B0%80%EB%94%94%EA%B1%B4/26037/category/445/display/1/,,https://baddiary.com/web/product/tiny/202404/83eba6096225e2b255ccc34f1f92ac86.webp,,,,0,"rgb(0, 0, 0);, rgb(215, 177, 112);, rgb(156, 184, 255);, rgb(254, 255, 239);, rgb(254, 192, 203);",여행룩✈️,,여행룩✈️
,https://baddiary.com/product/%EB%A3%A8%EC%94%A8-%EB%B2%84%ED%8A%BC-%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8/25962/category/445/display/1/,,https://baddiary.com/web/product/tiny/202403/cf3e1687cd7d1b1c2ac34509d8db664e.webp,,,,0,"rgb(230, 35, 0);, rgb(149, 199, 157);, rgb(211, 173, 219);, rgb(254, 255, 239);",여행룩✈️,,여행룩✈️
,https://baddiary.com/product/%EA%BE%B8%EC%95%88%EA%BE%B8-%EB%82%98%EC%8B%9C%EA%B0%80%EB%94%94%EA%B1%B4%ED%8C%AC%EC%B8%A0-%EC%84%B8%ED%8A%B8/26264/category/445/display/1/,,https://baddiary.com/web/product/tiny/202405/21414ff7fce0dd5d00268e6ef203e0aa.gif,,,,0,"rgb(217, 207, 178);, rgb(0, 0, 0);",여행룩✈️,,여행룩✈️
,https://baddiary.com/product/%EC%85%94%EC%B8%A0-%EB%8D%B0%EB%8B%98-%EB%A1%B1-%EC%9B%90%ED%94%BC%EC%8A%A4%EB%B2%A8%ED%8A%B8%EC%A6%9D%EC%A0%95/26067/category/445/display/1/,,https://baddiary.com/web/product/tiny/202404/f54c14c8e6b8533c11a5765285a761d0.webp,,,,0,"rgb(97, 205, 231);, rgb(1, 0, 140);",여행룩✈️,,여행룩✈️
,https://baddiary.com/product/made-%EA%B5%BF%EC%83%B7-%EC%AB%80%ED%83%B1-%EB%A7%A4%EC%A7%81-%EC%8A%A4%EC%BB%A4%ED%8A%B8sl/24474/category/445/display/1/,,https://baddiary.com/web/product/tiny/202502/9033fd82f722de5c3983a0c56cd2de6b.webp,,,,0,"rgb(0, 0, 0);",여행룩✈️,,여행룩✈️
,https://baddiary.com/product/%EB%B0%98%EC%98%A4%ED%94%88-%EC%B9%B4%EB%9D%BC-%EC%85%94%EC%B8%A0-%EB%B8%94%EB%9D%BC%EC%9A%B0%EC%8A%A4/26509/category/445/display/1/,,https://baddiary.com/web/product/tiny/202406/9f971994fe0daaf177720ca620acbca6.webp,,,,0,"rgb(0, 0, 0);, rgb(168, 185, 219);, rgb(254, 192, 203);, rgb(255, 255, 255);",여행룩✈️,,여행룩✈️
,https://baddiary.com/product/%EB%8D%B0%EB%8B%98-%ED%94%8C%EB%A0%88%EC%96%B4-%EB%92%B7%EB%B0%B4%EB%94%A9-%EC%8A%A4%EC%BB%A4%ED%8A%B8/26057/category/445/display/1/,,https://baddiary.com/web/product/tiny/202404/21885ba6af5d20b6029a4e0d18132270.webp,,,,0,"rgb(97, 205, 231);, rgb(18, 92, 193);, rgb(1, 0, 140);",여행룩✈️,,여행룩✈️
,https://baddiary.com/product/%EC%84%B8%ED%8A%B8%ED%95%A0%EC%9D%B8%F0%9F%A4%8D-%EB%B0%98%ED%8C%94-%EB%A0%88%EC%9D%B4%EC%96%B4%EB%93%9C-%EB%A1%B1-%EC%9B%90%ED%94%BC%EC%8A%A4-%ED%83%80%EC%9D%B4%EB%B0%8D-%EB%8D%B0%EB%8B%98-%EC%B2%AD-%EC%9E%90%EC%BC%93/26036/category/445/display/1/,,https://baddiary.com/web/product/tiny/202504/0bde3762cfb95c2f6d48aeef3140132d.webp,,,,0,,여행룩✈️,,여행룩✈️
,https://baddiary.com/product/%EB%82%B4%EC%B6%94%EB%9F%B4-%EB%A6%B0%EB%84%A8-%EC%85%94%EC%B8%A0-%EB%82%A8%EB%B0%A9/26003/category/445/display/1/,,https://baddiary.com/web/product/tiny/202404/ccb82c8958ade450bd73e866fdb409e8.webp,,,,0,"rgb(235, 220, 197);, rgb(172, 210, 230);",여행룩✈️,,여행룩✈️
,https://baddiary.com/product/%EB%B9%84%ED%82%A4-%EB%B0%94%EC%9D%B4%EC%BB%A4-%EC%8A%AC%EB%9E%99%EC%8A%A4-%ED%8C%AC%EC%B8%A0/26508/category/445/display/1/,,https://baddiary.com/web/product/tiny/202406/84d0dc5f1d4f4bb700e2d66bedbb810e.webp,,,,0,"rgb(0, 0, 0);",여행룩✈️,,여행룩✈️
,https://baddiary.com/product/%EB%82%98%EC%8B%9C-%ED%94%8C%EB%A0%88%EC%96%B4-%EB%A1%B1-%EC%9B%90%ED%94%BC%EC%8A%A4/25983/category/445/display/1/,,https://baddiary.com/web/product/tiny/202403/6eba78dd5a745ca85d12936ffbaac904.webp,,,,0,"rgb(0, 0, 0);",여행룩✈️,,여행룩✈️
,https://baddiary.com/product/%EB%82%98%EC%8A%A4-%EB%8D%B0%EB%8B%98-%EC%9B%90%ED%94%BC%EC%8A%A4/21818/category/445/display/1/,,https://baddiary.com/web/product/tiny/202304/9cce9ea230d02ee349e974c570506a24.webp,,,,0,"rgb(135, 167, 230);",여행룩✈️,,여행룩✈️
,https://baddiary.com/product/%EB%B0%94%EB%8B%90%EB%9D%BC-%EB%A6%B0%EB%84%A8-%EB%8B%88%ED%8A%B8%EB%AC%B4%EC%A7%80%EC%8A%A4%ED%8A%B8%EB%9D%BC%EC%9D%B4%ED%94%84/25903/category/445/display/1/,,https://baddiary.com/web/product/tiny/202403/76d16532ed7ec8a2ea7e1a65967c0271.webp,,,,0,"rgb(255, 255, 255);, rgb(237, 225, 213);, rgb(0, 0, 0);, rgb(254, 255, 239);",여행룩✈️,,여행룩✈️
,https://baddiary.com/product/%EB%B2%84%EB%B8%94%ED%8C%9D-%ED%8D%BC%ED%94%84-%EB%B8%94%EB%9D%BC%EC%9A%B0%EC%8A%A4/21747/category/445/display/1/,,https://baddiary.com/web/product/tiny/202204/054cc1dd0ef0ed4590d11aa7f4f7add7.webp,,,,0,"rgb(0, 0, 0);, rgb(194, 255, 233);, rgb(232, 210, 181);, rgb(238, 194, 255);, rgb(178, 218, 255);",여행룩✈️,,여행룩✈️
,https://baddiary.com/product/%EC%BC%80%EC%9D%B4%ED%81%AC-%EB%81%88-%EB%82%98%EC%8B%9C-%EB%A1%B1-%EC%9B%90%ED%94%BC%EC%8A%A4/26162/category/445/display/1/,,https://baddiary.com/web/product/tiny/202404/28860ff530aacd47301c6e6c4e9891c0.webp,,,,0,"rgb(254, 255, 239);",여행룩✈️,,여행룩✈️
,https://baddiary.com/product/%EC%BD%94%ED%8A%BC-%EB%AF%B8%EB%8B%88-%EC%8A%A4%EC%BB%A4%ED%8A%B8sl/25997/category/445/display/1/,,https://baddiary.com/web/product/tiny/202404/c3297f56302fec863482feb7b9d10301.webp,,,,0,"rgb(0, 0, 0);, rgb(215, 177, 112);, rgb(254, 255, 239);",여행룩✈️,,여행룩✈️
,https://baddiary.com/product/%EC%BF%A8-%EB%9D%BC%EC%9D%B8-%EC%9E%90%EC%BC%93sl/19964/category/43/display/1/,,https://baddiary.com/web/product/tiny/202305/f894aa6c330b16d88c066ed25a63894c.webp,,,,0,"rgb(0, 0, 0);, rgb(254, 255, 239);",77SIZE,,77SIZE
,https://baddiary.com/product/%EC%B0%B0%EB%9E%91-%EC%A0%A0%ED%8B%80-%ED%95%80%ED%84%B1-%EC%99%80%EC%9D%B4%EB%93%9C-%EC%8A%AC%EB%9E%99%EC%8A%A4sl/28218/category/43/display/1/,,https://baddiary.com/web/product/tiny/202504/f4fd52f40f1e23a7c6216f8e907ebb09.webp,,,,0,"rgb(0, 0, 0);, rgb(242, 226, 175);",77SIZE,,77SIZE
,https://baddiary.com/product/ss-%EC%8A%A4%ED%80%98%EC%96%B4-%ED%8E%98%ED%94%8C%EB%9F%BC-h-%EC%9B%90%ED%94%BC%EC%8A%A4sl%EB%B2%A8%ED%8A%B8%EC%A6%9D%EC%A0%95/28213/category/43/display/1/,,https://baddiary.com/web/product/tiny/202504/c1c855f2944e663457906fb1285a10b0.webp,,,,0,"rgb(5, 5, 96);, rgb(254, 255, 239);",77SIZE,,77SIZE
,https://baddiary.com/product/%EB%8B%A8%EB%8F%85-%EC%BD%94%EC%9D%B8-%EC%B2%B4%ED%81%AC-%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8sl/26663/category/43/display/1/,,https://baddiary.com/web/product/tiny/202407/b0df254d19b482c18c3b1bbb0ff8b9e5.webp,,,,0,"rgb(194, 15, 10);, rgb(0, 0, 0);",77SIZE,,77SIZE
,https://baddiary.com/product/11-%EA%B8%B0%ED%9A%8D-8-%EB%B0%98%EC%98%A4%ED%94%88-%EC%B9%B4%EB%9D%BC-%EC%85%94%EC%B8%A0-%EB%B8%94%EB%9D%BC%EC%9A%B0%EC%8A%A4/26515/category/43/display/1/,,https://baddiary.com/web/product/tiny/202504/97fbe0566d93c5fd39b321032cb117c3.webp,,,,0,,77SIZE,,77SIZE
,https://baddiary.com/product/%EB%B3%B4%EB%84%A4%ED%8A%B8-%ED%8A%B8%EC%9C%84%EB%93%9C-%EC%9E%90%EC%BC%93%EC%8A%A4%EC%BB%A4%ED%8A%B8-%ED%88%AC%ED%94%BC%EC%8A%A4-%EC%84%B8%ED%8A%B8sl/28203/category/43/display/1/,,https://baddiary.com/web/product/tiny/202504/d624166e762d98709c495b46881e3d9a.webp,,,,0,"rgb(0, 0, 130);, rgb(0, 0, 0);",77SIZE,,77SIZE
,https://baddiary.com/product/made-%EB%B9%84%EB%B9%84%EC%95%88-%EB%82%98%EC%8B%9C-%EC%9B%90%ED%94%BC%EC%8A%A4sl/26041/category/43/display/1/,,https://baddiary.com/web/product/tiny/202504/f567009a26fc8ffc6b557d1a6687935a.webp,,,,0,"rgb(0, 0, 0);, rgb(237, 222, 197);",77SIZE,,77SIZE
,https://baddiary.com/product/made-5-%EC%99%80%EC%9D%B4%EB%93%9C-%EC%BF%A8%EC%83%B7-%EB%A0%88%EA%B9%85-%EB%A7%A4%EC%A7%81%ED%8C%AC%EC%B8%A0%EA%B8%B0%EB%B3%B8%EB%A1%B1-sl/21867/category/43/display/1/,,https://baddiary.com/web/product/tiny/202308/a291990dabc39a05c07e4f58f9f74da8.webp,,,,0,"rgb(0, 0, 0);",77SIZE,,77SIZE
,https://baddiary.com/product/%EC%8D%AC%ED%82%A4%EC%8A%A4-%EB%B2%8C%EB%A3%AC-%EC%85%94%EC%B8%A0-%EB%B8%94%EB%9D%BC%EC%9A%B0%EC%8A%A4/28167/category/43/display/1/,,https://baddiary.com/web/product/tiny/202504/8b49a216bf1df3e779e327341b493eec.webp,,,,0,"rgb(189, 230, 192);, rgb(255, 255, 255);, rgb(240, 231, 200);, rgb(195, 216, 235);, rgb(252, 210, 223);",77SIZE,,77SIZE
,https://baddiary.com/product/%ED%95%98%EA%B0%9D%EB%A3%A9%EB%AA%A8%EC%9E%84%EB%A3%A9-made-%EC%95%84%EB%AA%A8%EB%A5%B4-%ED%8D%BC%ED%94%84-%EC%9B%90%ED%94%BC%EC%8A%A4sl%EB%B2%A8%ED%8A%B8%EC%A6%9D%EC%A0%95/23650/category/43/display/1/,,https://baddiary.com/web/product/tiny/202504/a8e360348bfb1d5e529cb82b197580e3.webp,,,,0,"rgb(235, 188, 174);, rgb(0, 0, 0);",77SIZE,,77SIZE
,https://baddiary.com/product/ss-%EB%AA%A8%EB%8D%98%EC%A6%88-h-%EC%8A%A4%EC%BB%A4%ED%8A%B8%EB%AF%B8%EB%8B%88%EB%AF%B8%EB%94%94%EB%A1%B1sl/23833/category/43/display/1/,,https://baddiary.com/web/product/tiny/202308/ba65161aee537fe772d598cfcae717b1.webp,,,,0,"rgb(0, 0, 0);, rgb(169, 182, 217);, rgb(237, 172, 154);, rgb(255, 255, 255);, rgb(255, 105, 180);",77SIZE,,77SIZE
,https://baddiary.com/product/made-%EC%95%84%ED%8B%B8%EB%A5%B4-%EB%A0%88%EC%9D%B4%EC%8A%A4-%EC%9B%90%ED%94%BC%EC%8A%A4%EA%B8%B0%EB%B3%B8%EA%B8%B0%EB%AA%A8sl/26519/category/43/display/1/,,https://baddiary.com/web/product/tiny/202410/d106704dc077158bcd191d8757e97d4e.webp,,,,0,"rgb(10, 10, 10);",77SIZE,,77SIZE
,https://baddiary.com/product/made-%EC%86%94%EB%A6%AC%EB%93%9C-%EA%B8%B0%EB%B3%B8-%EC%8B%B1%EA%B8%80-%EC%9E%90%EC%BC%93sl/25824/category/43/display/1/,,https://baddiary.com/web/product/tiny/202503/736652e2ef5d9ee98bcb70e80297a5d4.webp,,,,0,"rgb(230, 227, 205);, rgb(0, 0, 0);",77SIZE,,77SIZE
,https://baddiary.com/product/%EB%B4%84-%ED%94%8C%EB%A0%88%EC%96%B4-%EC%8A%A4%EC%BB%A4%ED%8A%B8%EB%AF%B8%EB%94%94%EB%A1%B1sl/10605/category/43/display/1/,,https://baddiary.com/web/product/tiny/202503/2f8ac82e901bdd94cb4f9bd4035e8679.webp,,,,0,"rgb(0, 0, 0);, rgb(220, 191, 227);, rgb(219, 204, 186);, rgb(242, 239, 234);",77SIZE,,77SIZE
